run_id,sample_id,target_risk_level,traffic_manager_seed,repeat_round,source,status,acceptance_status,acceptance_failures,runtime_verified,observed_risk_level,risk_score,target_match,collision_count,minimum_ttc_seconds,minimum_lead_gap_m,minimum_pedestrian_distance_m,sensor_status,server_status,route_status,route_ego_on_route_rate,route_lead_on_route_rate,route_both_on_route_rate,route_maximum_ego_deviation_m,route_maximum_lead_deviation_m,route_verified,rgb_frames,run_dir,metadata_path
cvae_medium_20260813_0103__route_controller_smoke,cvae_medium_20260813_0103,medium,20260821,1,route_controller_smoke_v1,completed,completed,,True,medium,27.744,True,0,1.679,4.382,10.228,completed,healthy,completed,1.0,1.0,1.0,0.996,0.996,True,100,F:\Carla\test\output\model_generated_validation\route_controller_smoke_v1\cvae_medium_20260813_0103__route_controller_smoke\20260814_131916,F:\Carla\test\output\model_generated_validation\route_controller_smoke_v1\cvae_medium_20260813_0103__route_controller_smoke\20260814_131916\metadata.json
